activity_id,sid,course_id,course_name,test_type,score,timestamp,academic_year,semester,week
019e3117-c8b3-752d-97fd-88cd77e7de44,019e3117-c81f-7f1e-bc71-793c45145e68,PSYC101,Intro to Psychology,Quiz,94.0,2026-01-12T00:00:00+00:00,2026,1,2
019e3117-c8b4-71ed-b326-2b81f0d58adb,019e3117-c820-7fdd-a43d-66cec16fe012,CS101,Programming Fundamentals,Quiz,83.0,2026-01-12T00:00:00+00:00,2026,1,2
019e3117-c8b5-79c5-bfcd-f4bc224d1887,019e3117-c820-7fdd-a43d-66cec16fe012,MATH201,Advanced Calculus,Quiz,80.0,2026-01-12T00:00:00+00:00,2026,1,2
019e3117-c8b6-7bc7-8a68-a509ac6276f4,019e3117-c820-7fdd-a43d-66cec16fe012,ENG102,Western Literature,Quiz,83.0,2026-01-12T00:00:00+00:00,2026,1,2
019e3117-c8b7-7d8b-ad15-8372579493d1,019e3117-c820-7fdd-a43d-66cec16fe012,PSYC101,Intro to Psychology,Quiz,84.0,2026-01-12T00:00:00+00:00,2026,1,2
019e3117-c8b8-7f4b-ad9b-2a928a7850a2,019e3117-c821-7b33-b4b8-7a5ccf8d093e,CS101,Programming Fundamentals,Quiz,85.0,2026-01-12T00:00:00+00:00,2026,1,2
019e3117-c8b9-7d6b-ab65-c57c98aca350,019e3117-c821-7b33-b4b8-7a5ccf8d093e,MATH201,Advanced Calculus,Quiz,85.0,2026-01-12T00:00:00+00:00,2026,1,2
019e3117-c8ba-7915-9534-8a8a3a666f4d,019e3117-c821-7b33-b4b8-7a5ccf8d093e,ENG102,Western Literature,Quiz,88.0,2026-01-12T00:00:00+00:00,2026,1,2
019e3117-c8bb-709f-8d87-4c7f49229ab7,019e3117-c821-7b33-b4b8-7a5ccf8d093e,PSYC101,Intro to Psychology,Quiz,85.0,2026-01-12T00:00:00+00:00,2026,1,2
019e3117-c8bc-7c55-a5a4-546e580b7911,019e3117-c822-7bb4-9ba0-e6567ea83f62,CS101,Programming Fundamentals,Quiz,80.0,2026-01-12T00:00:00+00:00,2026,1,2
019e3117-c8bd-78c1-bcdd-625ac3013224,019e3117-c822-7bb4-9ba0-e6567ea83f62,MATH201,Advanced Calculus,Quiz,91.0,2026-01-12T00:00:00+00:00,2026,1,2
019e3117-c8be-78db-9b81-54ce81dad0ee,019e3117-c822-7bb4-9ba0-e6567ea83f62,ENG102,Western Literature,Quiz,95.0,2026-01-12T00:00:00+00:00,2026,1,2
019e3117-c8bf-77ee-9fc7-34ce14a38748,019e3117-c822-7bb4-9ba0-e6567ea83f62,PSYC101,Intro to Psychology,Quiz,92.0,2026-01-12T00:00:00+00:00,2026,1,2
019e3117-c8c0-7ed5-8a34-1e44ba2bf72f,019e3117-c823-7191-b8b7-cd7e165da241,CS101,Programming Fundamentals,Quiz,90.0,2026-01-12T00:00:00+00:00,2026,1,2
019e3117-c8c1-73d7-917d-948e013cc393,019e3117-c823-7191-b8b7-cd7e165da241,MATH201,Advanced Calculus,Quiz,89.0,2026-01-12T00:00:00+00:00,2026,1,2
019e3117-c8c2-78f2-b0f1-c5ba93604de3,019e3117-c823-7191-b8b7-cd7e165da241,ENG102,Western Literature,Quiz,81.0,2026-01-12T00:00:00+00:00,2026,1,2
019e3117-c8c3-75ce-ab61-2d1f15beb362,019e3117-c823-7191-b8b7-cd7e165da241,PSYC101,Intro to Psychology,Quiz,89.0,2026-01-12T00:00:00+00:00,2026,1,2
019e3117-c8c4-7290-b5a8-df040baf9bb9,019e3117-c810-7ff8-9cb7-24213d45cfa7,CS101,Programming Fundamentals,Quiz,91.0,2026-01-19T00:00:00+00:00,2026,1,3
019e3117-c8c5-7b1f-8f3a-a2dc820d4d51,019e3117-c810-7ff8-9cb7-24213d45cfa7,MATH201,Advanced Calculus,Quiz,84.0,2026-01-19T00:00:00+00:00,2026,1,3
019e3117-c8c6-7fbf-9027-9b518039cd08,019e3117-c810-7ff8-9cb7-24213d45cfa7,ENG102,Western Literature,Quiz,86.0,2026-01-19T00:00:00+00:00,2026,1,3
019e3117-c8c7-7915-8a11-22b72f420b18,019e3117-c810-7ff8-9cb7-24213d45cfa7,PSYC101,Intro to Psychology,Quiz,89.0,2026-01-19T00:00:00+00:00,2026,1,3
019e3117-c8c8-777e-8539-7f817bf1fb73,019e3117-c811-772f-b0cc-a059f54a9405,CS101,Programming Fundamentals,Quiz,89.0,2026-01-19T00:00:00+00:00,2026,1,3
019e3117-c8c9-7e1c-a17b-aa1c4ecfac1f,019e3117-c811-772f-b0cc-a059f54a9405,MATH201,Advanced Calculus,Quiz,87.0,2026-01-19T00:00:00+00:00,2026,1,3
019e3117-c8ca-7c25-af5b-bfdef2a7b9a8,019e3117-c811-772f-b0cc-a059f54a9405,ENG102,Western Literature,Quiz,82.0,2026-01-19T00:00:00+00:00,2026,1,3
019e3117-c8cb-7816-81c3-3f1fafd96102,019e3117-c811-772f-b0cc-a059f54a9405,PSYC101,Intro to Psychology,Quiz,92.0,2026-01-19T00:00:00+00:00,2026,1,3
019e3117-c8cc-7d63-a32a-4398557fe6b7,019e3117-c812-7bbc-85df-495b0b14aad6,CS101,Programming Fundamentals,Quiz,89.0,2026-01-19T00:00:00+00:00,2026,1,3
019e3117-c8cd-7f84-926a-db3c95932920,019e3117-c812-7bbc-85df-495b0b14aad6,MATH201,Advanced Calculus,Quiz,89.0,2026-01-19T00:00:00+00:00,2026,1,3
019e3117-c8ce-71df-ab6e-33763893384b,019e3117-c812-7bbc-85df-495b0b14aad6,ENG102,Western Literature,Quiz,85.0,2026-01-19T00:00:00+00:00,2026,1,3
019e3117-c8cf-7b7d-8f20-d78876107edf,019e3117-c812-7bbc-85df-495b0b14aad6,PSYC101,Intro to Psychology,Quiz,81.0,2026-01-19T00:00:00+00:00,2026,1,3
019e3117-c8d0-7f29-9da5-5e170700fbe4,019e3117-c813-7d21-b934-ad2b5dd45bb2,CS101,Programming Fundamentals,Quiz,83.0,2026-01-19T00:00:00+00:00,2026,1,3
019e3117-c8d1-734b-9dee-81a893dfa680,019e3117-c813-7d21-b934-ad2b5dd45bb2,MATH201,Advanced Calculus,Quiz,85.0,2026-01-19T00:00:00+00:00,2026,1,3
019e3117-c8d2-7345-bc52-5e0399e368fb,019e3117-c813-7d21-b934-ad2b5dd45bb2,ENG102,Western Literature,Quiz,92.0,2026-01-19T00:00:00+00:00,2026,1,3
019e3117-c8d3-72ec-acd2-0d4ec912e92e,019e3117-c813-7d21-b934-ad2b5dd45bb2,PSYC101,Intro to Psychology,Quiz,80.0,2026-01-19T00:00:00+00:00,2026,1,3
019e3117-c8d4-7eee-8296-bb7fed3c9932,019e3117-c814-727d-a005-249f73d2233d,CS101,Programming Fundamentals,Quiz,87.0,2026-01-19T00:00:00+00:00,2026,1,3
019e3117-c8d5-778b-97d4-764276742fe9,019e3117-c814-727d-a005-249f73d2233d,MATH201,Advanced Calculus,Quiz,89.0,2026-01-19T00:00:00+00:00,2026,1,3
019e3117-c8d6-79ee-a764-94d7fd962b24,019e3117-c814-727d-a005-249f73d2233d,ENG102,Western Literature,Quiz,84.0,2026-01-19T00:00:00+00:00,2026,1,3
019e3117-c8d7-74b7-bce3-5296c9a8a989,019e3117-c814-727d-a005-249f73d2233d,PSYC101,Intro to Psychology,Quiz,88.0,2026-01-19T00:00:00+00:00,2026,1,3
019e3117-c8d8-744f-9c87-a7ae0674cf10,019e3117-c815-7a85-a8e1-e59e88f6c338,CS101,Programming Fundamentals,Quiz,81.0,2026-01-19T00:00:00+00:00,2026,1,3
019e3117-c8d9-7a38-a326-f72e21de6715,019e3117-c815-7a85-a8e1-e59e88f6c338,MATH201,Advanced Calculus,Quiz,84.0,2026-01-19T00:00:00+00:00,2026,1,3
019e3117-c8da-7a10-b748-826035d5ee7d,019e3117-c815-7a85-a8e1-e59e88f6c338,ENG102,Western Literature,Quiz,91.0,2026-01-19T00:00:00+00:00,2026,1,3
019e3117-c8db-7a08-a9bd-0e50904a06fc,019e3117-c815-7a85-a8e1-e59e88f6c338,PSYC101,Intro to Psychology,Quiz,95.0,2026-01-19T00:00:00+00:00,2026,1,3
019e3117-c8dc-788f-bf09-b5f25cafb84f,019e3117-c816-7dfa-9576-f6fbe6bee293,CS101,Programming Fundamentals,Quiz,94.0,2026-01-19T00:00:00+00:00,2026,1,3
019e3117-c8dd-7f79-afa9-105bca376973,019e3117-c816-7dfa-9576-f6fbe6bee293,MATH201,Advanced Calculus,Quiz,80.0,2026-01-19T00:00:00+00:00,2026,1,3
019e3117-c8de-75c9-9e17-cb40eac53552,019e3117-c816-7dfa-9576-f6fbe6bee293,ENG102,Western Literature,Quiz,88.0,2026-01-19T00:00:00+00:00,2026,1,3
019e3117-c8df-7495-a4d3-c44b0e25fd2c,019e3117-c816-7dfa-9576-f6fbe6bee293,PSYC101,Intro to Psychology,Quiz,92.0,2026-01-19T00:00:00+00:00,2026,1,3
019e3117-c8e0-7804-9c49-88fe454ede3a,019e3117-c817-71b3-8ac9-c2113c74166a,CS101,Programming Fundamentals,Quiz,81.0,2026-01-19T00:00:00+00:00,2026,1,3
019e3117-c8e1-79c7-93df-06dbe448a5da,019e3117-c817-71b3-8ac9-c2113c74166a,MATH201,Advanced Calculus,Quiz,80.0,2026-01-19T00:00:00+00:00,2026,1,3
019e3117-c8e2-750d-9809-a9a6be2b1e74,019e3117-c817-71b3-8ac9-c2113c74166a,ENG102,Western Literature,Quiz,83.0,2026-01-19T00:00:00+00:00,2026,1,3
019e3117-c8e3-728d-bbb9-599ff678711a,019e3117-c817-71b3-8ac9-c2113c74166a,PSYC101,Intro to Psychology,Quiz,94.0,2026-01-19T00:00:00+00:00,2026,1,3
019e3117-c8e4-7668-8f9e-f6f614b20daf,019e3117-c818-7125-a6df-10455d013641,CS101,Programming Fundamentals,Quiz,81.0,2026-01-19T00:00:00+00:00,2026,1,3
019e3117-c8e5-7bad-98b0-df0e3f7386fc,019e3117-c818-7125-a6df-10455d013641,MATH201,Advanced Calculus,Quiz,86.0,2026-01-19T00:00:00+00:00,2026,1,3
019e3117-c8e6-7922-a9dc-e18efb5b730f,019e3117-c818-7125-a6df-10455d013641,ENG102,Western Literature,Quiz,94.0,2026-01-19T00:00:00+00:00,2026,1,3
019e3117-c8e7-7957-984c-6f261e99729c,019e3117-c818-7125-a6df-10455d013641,PSYC101,Intro to Psychology,Quiz,87.0,2026-01-19T00:00:00+00:00,2026,1,3
019e3117-c8e8-7248-9c1b-70b04187d422,019e3117-c819-7f33-a059-8737932ea3cf,CS101,Programming Fundamentals,Quiz,82.0,2026-01-19T00:00:00+00:00,2026,1,3
019e3117-c8e9-71ee-833d-6e06953e3807,019e3117-c819-7f33-a059-8737932ea3cf,MATH201,Advanced Calculus,Quiz,87.0,2026-01-19T00:00:00+00:00,2026,1,3
019e3117-c8ea-7832-8dae-0e148f5afb8c,019e3117-c819-7f33-a059-8737932ea3cf,ENG102,Western Literature,Quiz,88.0,2026-01-19T00:00:00+00:00,2026,1,3
019e3117-c8eb-7cba-98e6-d0a9c4c7dc3e,019e3117-c819-7f33-a059-8737932ea3cf,PSYC101,Intro to Psychology,Quiz,89.0,2026-01-19T00:00:00+00:00,2026,1,3
019e3117-c8ec-74e0-8499-148f04261963,019e3117-c81a-7855-8f62-eaefc66c091c,CS101,Programming Fundamentals,Quiz,88.0,2026-01-19T00:00:00+00:00,2026,1,3
019e3117-c8ed-7ed1-b62a-44764bf0eecf,019e3117-c81a-7855-8f62-eaefc66c091c,MATH201,Advanced Calculus,Quiz,86.0,2026-01-19T00:00:00+00:00,2026,1,3
019e3117-c8ee-77b6-a062-e5acddde6e10,019e3117-c81a-7855-8f62-eaefc66c091c,ENG102,Western Literature,Quiz,85.0,2026-01-19T00:00:00+00:00,2026,1,3
019e3117-c8ef-70dc-83e8-8f73d0a15c3b,019e3117-c81a-7855-8f62-eaefc66c091c,PSYC101,Intro to Psychology,Quiz,90.0,2026-01-19T00:00:00+00:00,2026,1,3
019e3117-c8f0-7e5a-985c-9af2138723a7,019e3117-c81b-7575-9c54-0b97b984a42a,CS101,Programming Fundamentals,Quiz,84.0,2026-01-19T00:00:00+00:00,2026,1,3
019e3117-c8f1-7a2e-b2a8-1cd18da7b3ec,019e3117-c81b-7575-9c54-0b97b984a42a,MATH201,Advanced Calculus,Quiz,95.0,2026-01-19T00:00:00+00:00,2026,1,3
019e3117-c8f2-7d05-829b-e22348f5071d,019e3117-c81b-7575-9c54-0b97b984a42a,ENG102,Western Literature,Quiz,83.0,2026-01-19T00:00:00+00:00,2026,1,3
019e3117-c8f3-75c7-a837-b1fb539c4d11,019e3117-c81b-7575-9c54-0b97b984a42a,PSYC101,Intro to Psychology,Quiz,88.0,2026-01-19T00:00:00+00:00,2026,1,3
019e3117-c8f4-769f-b9ce-8ad09080b1dd,019e3117-c81c-7451-bac3-87b48f4aac0a,CS101,Programming Fundamentals,Quiz,91.0,2026-01-19T00:00:00+00:00,2026,1,3
019e3117-c8f5-7675-89d3-367796d96afb,019e3117-c81c-7451-bac3-87b48f4aac0a,MATH201,Advanced Calculus,Quiz,80.0,2026-01-19T00:00:00+00:00,2026,1,3
019e3117-c8f6-715d-98b9-083ca9d627b0,019e3117-c81c-7451-bac3-87b48f4aac0a,ENG102,Western Literature,Quiz,84.0,2026-01-19T00:00:00+00:00,2026,1,3
019e3117-c8f7-72cd-8f6c-962f6a9e5a13,019e3117-c81c-7451-bac3-87b48f4aac0a,PSYC101,Intro to Psychology,Quiz,87.0,2026-01-19T00:00:00+00:00,2026,1,3
019e3117-c8f8-7e76-8c9b-49e6e362a805,019e3117-c81d-7898-8809-79a2513cb17d,CS101,Programming Fundamentals,Quiz,91.0,2026-01-19T00:00:00+00:00,2026,1,3
019e3117-c8f9-7c50-bf3f-704513c6b208,019e3117-c81d-7898-8809-79a2513cb17d,MATH201,Advanced Calculus,Quiz,93.0,2026-01-19T00:00:00+00:00,2026,1,3
019e3117-c8fa-718f-82fe-9d99b6cac3f2,019e3117-c81d-7898-8809-79a2513cb17d,ENG102,Western Literature,Quiz,80.0,2026-01-19T00:00:00+00:00,2026,1,3
019e3117-c8fb-7e8b-ba1b-ded0f52b5a5b,019e3117-c81d-7898-8809-79a2513cb17d,PSYC101,Intro to Psychology,Quiz,94.0,2026-01-19T00:00:00+00:00,2026,1,3
019e3117-c8fc-7104-a160-2a4bba72723a,019e3117-c81e-716d-9a07-0b3abcfe6fdc,CS101,Programming Fundamentals,Quiz,87.0,2026-01-19T00:00:00+00:00,2026,1,3
019e3117-c8fd-7be2-b58b-f8548ddfb52c,019e3117-c81e-716d-9a07-0b3abcfe6fdc,MATH201,Advanced Calculus,Quiz,87.0,2026-01-19T00:00:00+00:00,2026,1,3
019e3117-c8fe-7f31-9bc2-e3319f97e7e4,019e3117-c81e-716d-9a07-0b3abcfe6fdc,ENG102,Western Literature,Quiz,82.0,2026-01-19T00:00:00+00:00,2026,1,3
019e3117-c8ff-75c9-a61c-f8d6e4cd95b4,019e3117-c81e-716d-9a07-0b3abcfe6fdc,PSYC101,Intro to Psychology,Quiz,85.0,2026-01-19T00:00:00+00:00,2026,1,3
019e3117-c900-76ab-ac8a-e783671a6d2a,019e3117-c81f-7f1e-bc71-793c45145e68,CS101,Programming Fundamentals,Quiz,80.0,2026-01-19T00:00:00+00:00,2026,1,3
019e3117-c901-7d77-8ccb-35fedc9ff790,019e3117-c81f-7f1e-bc71-793c45145e68,MATH201,Advanced Calculus,Quiz,86.0,2026-01-19T00:00:00+00:00,2026,1,3
019e3117-c902-7cfa-8ede-44dd5bcdd2a9,019e3117-c81f-7f1e-bc71-793c45145e68,ENG102,Western Literature,Quiz,82.0,2026-01-19T00:00:00+00:00,2026,1,3
019e3117-c903-76b0-8820-74aa7460668a,019e3117-c81f-7f1e-bc71-793c45145e68,PSYC101,Intro to Psychology,Quiz,89.0,2026-01-19T00:00:00+00:00,2026,1,3
019e3117-c904-7520-b87a-60d5b5d7bbae,019e3117-c820-7fdd-a43d-66cec16fe012,CS101,Programming Fundamentals,Quiz,86.0,2026-01-19T00:00:00+00:00,2026,1,3
019e3117-c905-7a05-b2ad-db730e69dc19,019e3117-c820-7fdd-a43d-66cec16fe012,MATH201,Advanced Calculus,Quiz,83.0,2026-01-19T00:00:00+00:00,2026,1,3
019e3117-c906-73b6-869c-f24a92804245,019e3117-c820-7fdd-a43d-66cec16fe012,ENG102,Western Literature,Quiz,92.0,2026-01-19T00:00:00+00:00,2026,1,3
019e3117-c907-7a0b-a7d4-aecf59f0fbf7,019e3117-c820-7fdd-a43d-66cec16fe012,PSYC101,Intro to Psychology,Quiz,85.0,2026-01-19T00:00:00+00:00,2026,1,3
019e3117-c908-723e-8810-1ab44350f6d5,019e3117-c821-7b33-b4b8-7a5ccf8d093e,CS101,Programming Fundamentals,Quiz,92.0,2026-01-19T00:00:00+00:00,2026,1,3
019e3117-c909-790a-a8d7-37d682157734,019e3117-c821-7b33-b4b8-7a5ccf8d093e,MATH201,Advanced Calculus,Quiz,88.0,2026-01-19T00:00:00+00:00,2026,1,3
019e3117-c90a-7059-a68a-dfcb88ec6259,019e3117-c821-7b33-b4b8-7a5ccf8d093e,ENG102,Western Literature,Quiz,95.0,2026-01-19T00:00:00+00:00,2026,1,3
019e3117-c90b-799d-9769-9315b9cb58c7,019e3117-c821-7b33-b4b8-7a5ccf8d093e,PSYC101,Intro to Psychology,Quiz,86.0,2026-01-19T00:00:00+00:00,2026,1,3
019e3117-c90c-7b0f-90fd-e37832e6bc5b,019e3117-c822-7bb4-9ba0-e6567ea83f62,CS101,Programming Fundamentals,Quiz,82.0,2026-01-19T00:00:00+00:00,2026,1,3
019e3117-c90d-76cd-b809-aa3ff8945392,019e3117-c822-7bb4-9ba0-e6567ea83f62,MATH201,Advanced Calculus,Quiz,91.0,2026-01-19T00:00:00+00:00,2026,1,3
019e3117-c90e-72a2-a514-71a1a4128f6b,019e3117-c822-7bb4-9ba0-e6567ea83f62,ENG102,Western Literature,Quiz,95.0,2026-01-19T00:00:00+00:00,2026,1,3
019e3117-c90f-74f8-89f7-a127bb7f7344,019e3117-c822-7bb4-9ba0-e6567ea83f62,PSYC101,Intro to Psychology,Quiz,84.0,2026-01-19T00:00:00+00:00,2026,1,3
019e3117-c910-7ebf-940b-fd9fe85e3540,019e3117-c823-7191-b8b7-cd7e165da241,CS101,Programming Fundamentals,Quiz,89.0,2026-01-19T00:00:00+00:00,2026,1,3
019e3117-c911-78b1-8731-7a7d6ab91f81,019e3117-c823-7191-b8b7-cd7e165da241,MATH201,Advanced Calculus,Quiz,81.0,2026-01-19T00:00:00+00:00,2026,1,3
019e3117-c912-7895-9b94-8f59dc65efe1,019e3117-c823-7191-b8b7-cd7e165da241,ENG102,Western Literature,Quiz,95.0,2026-01-19T00:00:00+00:00,2026,1,3
019e3117-c913-7e8f-bff0-5dbc95b78f95,019e3117-c823-7191-b8b7-cd7e165da241,PSYC101,Intro to Psychology,Quiz,93.0,2026-01-19T00:00:00+00:00,2026,1,3
019e3117-c914-728e-8a0a-80c2550bb58c,019e3117-c810-7ff8-9cb7-24213d45cfa7,CS101,Programming Fundamentals,Quiz,82.0,2026-01-26T00:00:00+00:00,2026,1,4
019e3117-c915-7543-9f2f-b9d9e82f5572,019e3117-c810-7ff8-9cb7-24213d45cfa7,MATH201,Advanced Calculus,Quiz,91.0,2026-01-26T00:00:00+00:00,2026,1,4
019e3117-c916-74ff-af9e-fe07760b346d,019e3117-c810-7ff8-9cb7-24213d45cfa7,ENG102,Western Literature,Quiz,81.0,2026-01-26T00:00:00+00:00,2026,1,4
019e3117-c917-7718-bb69-b91f04e17353,019e3117-c810-7ff8-9cb7-24213d45cfa7,PSYC101,Intro to Psychology,Quiz,88.0,2026-01-26T00:00:00+00:00,2026,1,4
019e3117-c918-79db-bbae-ce2ed82a87b2,019e3117-c811-772f-b0cc-a059f54a9405,CS101,Programming Fundamentals,Quiz,95.0,2026-01-26T00:00:00+00:00,2026,1,4
019e3117-c919-7d88-9ed6-86310bde4a8a,019e3117-c811-772f-b0cc-a059f54a9405,MATH201,Advanced Calculus,Quiz,80.0,2026-01-26T00:00:00+00:00,2026,1,4
019e3117-c91a-7213-ab2a-e5f82ed736be,019e3117-c811-772f-b0cc-a059f54a9405,ENG102,Western Literature,Quiz,85.0,2026-01-26T00:00:00+00:00,2026,1,4
019e3117-c91b-7d25-a88c-6c88b077871d,019e3117-c811-772f-b0cc-a059f54a9405,PSYC101,Intro to Psychology,Quiz,91.0,2026-01-26T00:00:00+00:00,2026,1,4
019e3117-c91c-74a2-9f41-acc1cb9500bb,019e3117-c812-7bbc-85df-495b0b14aad6,CS101,Programming Fundamentals,Quiz,88.0,2026-01-26T00:00:00+00:00,2026,1,4
019e3117-c91d-705c-a422-04c25ff544df,019e3117-c812-7bbc-85df-495b0b14aad6,MATH201,Advanced Calculus,Quiz,83.0,2026-01-26T00:00:00+00:00,2026,1,4
019e3117-c91e-7d45-9ea2-cf4831289360,019e3117-c812-7bbc-85df-495b0b14aad6,ENG102,Western Literature,Quiz,80.0,2026-01-26T00:00:00+00:00,2026,1,4
019e3117-c91f-74f5-a174-ef0622dbe96e,019e3117-c812-7bbc-85df-495b0b14aad6,PSYC101,Intro to Psychology,Quiz,90.0,2026-01-26T00:00:00+00:00,2026,1,4
019e3117-c920-7b94-bc7d-62eece464764,019e3117-c813-7d21-b934-ad2b5dd45bb2,CS101,Programming Fundamentals,Quiz,82.0,2026-01-26T00:00:00+00:00,2026,1,4
019e3117-c921-778b-8a77-5a0f659bdef8,019e3117-c813-7d21-b934-ad2b5dd45bb2,MATH201,Advanced Calculus,Quiz,86.0,2026-01-26T00:00:00+00:00,2026,1,4
019e3117-c922-7cb6-b597-babcbea1e844,019e3117-c813-7d21-b934-ad2b5dd45bb2,ENG102,Western Literature,Quiz,93.0,2026-01-26T00:00:00+00:00,2026,1,4
019e3117-c923-7bfa-bd6e-b5ff96b7ff69,019e3117-c813-7d21-b934-ad2b5dd45bb2,PSYC101,Intro to Psychology,Quiz,81.0,2026-01-26T00:00:00+00:00,2026,1,4
019e3117-c924-7f74-b310-f13a6a11567e,019e3117-c814-727d-a005-249f73d2233d,CS101,Programming Fundamentals,Quiz,80.0,2026-01-26T00:00:00+00:00,2026,1,4
019e3117-c925-7e01-8998-2f1449833bdd,019e3117-c814-727d-a005-249f73d2233d,MATH201,Advanced Calculus,Quiz,86.0,2026-01-26T00:00:00+00:00,2026,1,4
019e3117-c926-7977-ba99-fa217d44b11b,019e3117-c814-727d-a005-249f73d2233d,ENG102,Western Literature,Quiz,87.0,2026-01-26T00:00:00+00:00,2026,1,4
019e3117-c927-72a8-aad2-580688cd46f5,019e3117-c814-727d-a005-249f73d2233d,PSYC101,Intro to Psychology,Quiz,87.0,2026-01-26T00:00:00+00:00,2026,1,4
019e3117-c928-70a2-b1c4-680452345306,019e3117-c815-7a85-a8e1-e59e88f6c338,CS101,Programming Fundamentals,Quiz,91.0,2026-01-26T00:00:00+00:00,2026,1,4
019e3117-c929-7610-8fe9-7408dd18d3df,019e3117-c815-7a85-a8e1-e59e88f6c338,MATH201,Advanced Calculus,Quiz,86.0,2026-01-26T00:00:00+00:00,2026,1,4
019e3117-c92a-7d5c-ba13-ef7aa859a3bb,019e3117-c815-7a85-a8e1-e59e88f6c338,ENG102,Western Literature,Quiz,86.0,2026-01-26T00:00:00+00:00,2026,1,4
019e3117-c92b-7f79-9eef-2fd1fd0a983c,019e3117-c815-7a85-a8e1-e59e88f6c338,PSYC101,Intro to Psychology,Quiz,84.0,2026-01-26T00:00:00+00:00,2026,1,4
019e3117-c92c-7f73-976a-de5f5a4b100b,019e3117-c816-7dfa-9576-f6fbe6bee293,CS101,Programming Fundamentals,Quiz,86.0,2026-01-26T00:00:00+00:00,2026,1,4
019e3117-c92d-787b-9c20-16881816b319,019e3117-c816-7dfa-9576-f6fbe6bee293,MATH201,Advanced Calculus,Quiz,84.0,2026-01-26T00:00:00+00:00,2026,1,4
019e3117-c92e-728f-9ff1-52f30c09993d,019e3117-c816-7dfa-9576-f6fbe6bee293,ENG102,Western Literature,Quiz,81.0,2026-01-26T00:00:00+00:00,2026,1,4
019e3117-c92f-788c-857f-e48eb914c959,019e3117-c816-7dfa-9576-f6fbe6bee293,PSYC101,Intro to Psychology,Quiz,83.0,2026-01-26T00:00:00+00:00,2026,1,4
019e3117-c930-737b-b372-50631f124eda,019e3117-c817-71b3-8ac9-c2113c74166a,CS101,Programming Fundamentals,Quiz,92.0,2026-01-26T00:00:00+00:00,2026,1,4
019e3117-c931-7d4e-8095-0b7f1404b01d,019e3117-c817-71b3-8ac9-c2113c74166a,MATH201,Advanced Calculus,Quiz,83.0,2026-01-26T00:00:00+00:00,2026,1,4
019e3117-c932-7e43-b7fe-3175eeaddd95,019e3117-c817-71b3-8ac9-c2113c74166a,ENG102,Western Literature,Quiz,88.0,2026-01-26T00:00:00+00:00,2026,1,4
019e3117-c933-78fb-89c9-0d00dd1ff537,019e3117-c817-71b3-8ac9-c2113c74166a,PSYC101,Intro to Psychology,Quiz,95.0,2026-01-26T00:00:00+00:00,2026,1,4
019e3117-c934-75f0-bf2b-52adac26bd65,019e3117-c818-7125-a6df-10455d013641,CS101,Programming Fundamentals,Quiz,89.0,2026-01-26T00:00:00+00:00,2026,1,4
019e3117-c935-76d7-9e18-fc494e6a1efe,019e3117-c818-7125-a6df-10455d013641,MATH201,Advanced Calculus,Quiz,88.0,2026-01-26T00:00:00+00:00,2026,1,4
019e3117-c936-7eb7-a85e-d400d262a2ac,019e3117-c818-7125-a6df-10455d013641,ENG102,Western Literature,Quiz,85.0,2026-01-26T00:00:00+00:00,2026,1,4
019e3117-c937-76dc-b338-71d122e64541,019e3117-c818-7125-a6df-10455d013641,PSYC101,Intro to Psychology,Quiz,90.0,2026-01-26T00:00:00+00:00,2026,1,4
019e3117-c938-7b78-9daa-6ac90bd0224a,019e3117-c819-7f33-a059-8737932ea3cf,CS101,Programming Fundamentals,Quiz,86.0,2026-01-26T00:00:00+00:00,2026,1,4
019e3117-c939-763c-8656-0d07b2c98166,019e3117-c819-7f33-a059-8737932ea3cf,MATH201,Advanced Calculus,Quiz,88.0,2026-01-26T00:00:00+00:00,2026,1,4
019e3117-c93a-79ec-848e-0de7a2bb495b,019e3117-c819-7f33-a059-8737932ea3cf,ENG102,Western Literature,Quiz,94.0,2026-01-26T00:00:00+00:00,2026,1,4
019e3117-c93b-7433-8f88-a6919ce38255,019e3117-c819-7f33-a059-8737932ea3cf,PSYC101,Intro to Psychology,Quiz,87.0,2026-01-26T00:00:00+00:00,2026,1,4
019e3117-c93c-79c0-96aa-e8321bb56b79,019e3117-c81a-7855-8f62-eaefc66c091c,CS101,Programming Fundamentals,Quiz,94.0,2026-01-26T00:00:00+00:00,2026,1,4
019e3117-c93d-7e7b-a559-154873e77206,019e3117-c81a-7855-8f62-eaefc66c091c,MATH201,Advanced Calculus,Quiz,81.0,2026-01-26T00:00:00+00:00,2026,1,4
019e3117-c93e-7569-9d6f-07d732c89445,019e3117-c81a-7855-8f62-eaefc66c091c,ENG102,Western Literature,Quiz,95.0,2026-01-26T00:00:00+00:00,2026,1,4
019e3117-c93f-7494-ab6a-2809f7257d15,019e3117-c81a-7855-8f62-eaefc66c091c,PSYC101,Intro to Psychology,Quiz,91.0,2026-01-26T00:00:00+00:00,2026,1,4
019e3117-c940-741e-ae22-dd13016f4a86,019e3117-c81b-7575-9c54-0b97b984a42a,CS101,Programming Fundamentals,Quiz,90.0,2026-01-26T00:00:00+00:00,2026,1,4
019e3117-c941-7c6a-9430-230671341084,019e3117-c81b-7575-9c54-0b97b984a42a,MATH201,Advanced Calculus,Quiz,89.0,2026-01-26T00:00:00+00:00,2026,1,4
